"STATISTIC","Statistic Label","TLIST(A1)","Year","C03341V04028","Stamp Duty Event","C03721V04469","Transaction Class","C03788V04538","NUTS 3 Region","C03722V04470","Type of Buyer","UNIT","VALUE"
"CRP01C1","Volume of Sales","2010","2010","01","Filings","-","All Transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","-","All buyer types","Number","2590"
"CRP01C1","Volume of Sales","2010","2010","01","Filings","-","All Transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","-","All Transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","-","All Transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","All buyer types","Number","6560"
"CRP01C1","Volume of Sales","2010","2010","01","Filings","-","All Transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","-","All Transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","-","All Transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","-","All buyer types","Number","2950"
"CRP01C1","Volume of Sales","2010","2010","01","Filings","-","All Transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","-","All Transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","-","All Transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","-","All buyer types","Number","990"
"CRP01C1","Volume of Sales","2010","2010","01","Filings","-","All Transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","-","All Transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","IE0","Ireland","-","All buyer types","Number","10240"
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","IE0","Ireland","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","IE0","Ireland","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","All buyer types","Number","800"
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","All buyer types","Number","810"
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","-","All buyer types","Number","980"
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","-","All buyer types","Number","780"
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","-","All buyer types","Number","1390"
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","All buyer types","Number","3480"
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","-","All buyer types","Number","1440"
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","-","All buyer types","Number","570"
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","110","Sole transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","IE0","Ireland","-","All buyer types","Number","9060"
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","IE0","Ireland","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","IE0","Ireland","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","All buyer types","Number","660"
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","All buyer types","Number","690"
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","-","All buyer types","Number","740"
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","-","All buyer types","Number","740"
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","-","All buyer types","Number","1210"
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","All buyer types","Number","3090"
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","-","All buyer types","Number","1510"
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","-","All buyer types","Number","420"
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","01","Filings","120","Joint transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","IE0","Ireland","-","All buyer types","Number","17930"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","IE0","Ireland","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","IE0","Ireland","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","All buyer types","Number","1280"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","All buyer types","Number","1350"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","-","All buyer types","Number","1510"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","-","All buyer types","Number","1470"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","-","All buyer types","Number","2410"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","All buyer types","Number","6240"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","-","All buyer types","Number","2770"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","-","All buyer types","Number","920"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","-","All Transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","IE0","Ireland","-","All buyer types","Number","9420"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","IE0","Ireland","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","IE0","Ireland","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","All buyer types","Number","690"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","All buyer types","Number","720"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","-","All buyer types","Number","850"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","-","All buyer types","Number","740"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","-","All buyer types","Number","1270"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","All buyer types","Number","3270"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","-","All buyer types","Number","1350"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","-","All buyer types","Number","540"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","110","Sole transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","IE0","Ireland","-","All buyer types","Number","8510"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","IE0","Ireland","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","IE0","Ireland","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","All buyer types","Number","590"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","All buyer types","Number","630"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","-","All buyer types","Number","660"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","-","All buyer types","Number","730"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","-","All buyer types","Number","1140"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","All buyer types","Number","2970"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","-","All buyer types","Number","1410"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","-","All buyer types","Number","380"
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2010","2010","02","Executions","120","Joint transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2011","2011","01","Filings","-","All Transactions","IE0","Ireland","-","All buyer types","Number","16810"
"CRP01C1","Volume of Sales","2011","2011","01","Filings","-","All Transactions","IE0","Ireland","110","Buyer with child/children","Number",""
"CRP01C1","Volume of Sales","2011","2011","01","Filings","-","All Transactions","IE0","Ireland","120","Buyer without child/children","Number",""
"CRP01C1","Volume of Sales","2011","2011","01","Filings","-","All Transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","All buyer types","Number","1260"
"CRP01C1","Volume of Sales","2011","2011","01","Filings","-","All Transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","110","Buyer with child/children","Number",""
